03:00:20.103994 1c:91:48:b6:3f:9d > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 342: 0.0.0.0.68 > 255.255.255.255.67: BOOTP/DHCP, Request from 1c:91:48:b6:3f:9d, length 300
03:02:14.541220 2c:33:7a:00:16:7d > 34:97:f6:ad:0c:f0, ethertype IPv4 (0x0800), length 342: 192.168.10.242.68 > 192.168.11.1.67: BOOTP/DHCP, Request from 2c:33:7a:00:16:7d, length 300
03:02:14.588648 34:97:f6:ad:0c:f0 > 2c:33:7a:00:16:7d, ethertype IPv4 (0x0800), length 362: 192.168.11.1.67 > 192.168.10.242.68: BOOTP/DHCP, Reply, length 320
03:21:37.956052 b8:1d:aa:b1:17:97 > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 368: 0.0.0.0.68 > 255.255.255.255.67: BOOTP/DHCP, Request from b8:1d:aa:b1:17:97, length 326
03:21:54.647416 00:71:cc:17:2e:2f > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 345: 0.0.0.0.68 > 255.255.255.255.67: BOOTP/DHCP, Request from 00:71:cc:17:2e:2f, length 303
03:22:41.751365 78:fd:94:80:9b:2e > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 342: 0.0.0.0.68 > 255.255.255.255.67: BOOTP/DHCP, Request from 78:fd:94:80:9b:2e, length 300
03:22:47.690567 60:57:18:99:c4:88 > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 362: 0.0.0.0.68 > 255.255.255.255.67: BOOTP/DHCP, Request from 60:57:18:99:c4:88, length 320
03:22:47.997806 8c:85:90:80:2a:f8 > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 342: 0.0.0.0.68 > 255.255.255.255.67: BOOTP/DHCP, Request from 8c:85:90:80:2a:f8, length 300
03:22:51.071037 34:e6:d7:43:c9:6c > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 342: 0.0.0.0.68 > 255.255.255.255.67: BOOTP/DHCP, Request from 34:e6:d7:43:c9:6c, length 300
03:22:53.630087 34:e6:d7:43:c9:6c > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 368: 0.0.0.0.68 > 255.255.255.255.67: BOOTP/DHCP, Request from 34:e6:d7:43:c9:6c, length 326
03:22:59.467033 60:57:18:99:c4:88 > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 342: 192.168.10.31.68 > 255.255.255.255.67: BOOTP/DHCP, Request from 60:57:18:99:c4:88, length 300
03:23:02.027171 34:e6:d7:43:c9:6c > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 362: 0.0.0.0.68 > 255.255.255.255.67: BOOTP/DHCP, Request from 34:e6:d7:43:c9:6c, length 320
03:24:20.977312 34:e6:d7:43:c9:6c > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 342: 192.168.10.83.68 > 255.255.255.255.67: BOOTP/DHCP, Request from 34:e6:d7:43:c9:6c, length 300
03:24:20.978347 60:57:18:99:c4:88 > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 342: 192.168.10.31.68 > 255.255.255.255.67: BOOTP/DHCP, Request from 60:57:18:99:c4:88, length 300
03:25:23.240633 34:e6:d7:43:c9:6c > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 342: 192.168.10.83.68 > 255.255.255.255.67: BOOTP/DHCP, Request from 34:e6:d7:43:c9:6c, length 300
03:25:23.340508 60:57:18:99:c4:88 > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 342: 192.168.10.31.68 > 255.255.255.255.67: BOOTP/DHCP, Request from 60:57:18:99:c4:88, length 300
03:26:48.843624 a0:99:9b:04:0e:31 > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 342: 0.0.0.0.68 > 255.255.255.255.67: BOOTP/DHCP, Request from a0:99:9b:04:0e:31, length 300
03:26:50.893137 a0:99:9b:04:0e:31 > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 342: 0.0.0.0.68 > 255.255.255.255.67: BOOTP/DHCP, Request from a0:99:9b:04:0e:31, length 300
03:26:53.349130 a0:99:9b:04:0e:31 > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 342: 0.0.0.0.68 > 255.255.255.255.67: BOOTP/DHCP, Request from a0:99:9b:04:0e:31, length 300
03:27:20.384125 34:e6:d7:43:c9:6c > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 342: 192.168.10.83.68 > 255.255.255.255.67: BOOTP/DHCP, Request from 34:e6:d7:43:c9:6c, length 300
03:27:20.485741 60:57:18:99:c4:88 > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 342: 192.168.10.31.68 > 255.255.255.255.67: BOOTP/DHCP, Request from 60:57:18:99:c4:88, length 300
03:28:04.722262 64:bc:0c:4b:09:61 > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 332: 0.0.0.0.68 > 255.255.255.255.67: BOOTP/DHCP, Request from 64:bc:0c:4b:09:61, length 290
03:28:04.722931 64:bc:0c:4b:09:61 > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 344: 0.0.0.0.68 > 255.255.255.255.67: BOOTP/DHCP, Request from 64:bc:0c:4b:09:61, length 302
03:28:42.303742 10:4a:7d:83:30:a1 > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 363: 0.0.0.0.68 > 255.255.255.255.67: BOOTP/DHCP, Request from 10:4a:7d:83:30:a1, length 321
03:28:58.483002 34:e6:d7:43:c9:6c > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 342: 192.168.10.83.68 > 255.255.255.255.67: BOOTP/DHCP, Request from 34:e6:d7:43:c9:6c, length 300
03:28:58.484104 60:57:18:99:c4:88 > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 342: 192.168.10.31.68 > 255.255.255.255.67: BOOTP/DHCP, Request from 60:57:18:99:c4:88, length 300
03:37:29.359598 34:e6:d7:43:c9:6c > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 342: 192.168.10.83.68 > 255.255.255.255.67: BOOTP/DHCP, Request from 34:e6:d7:43:c9:6c, length 300
03:37:29.360420 60:57:18:99:c4:88 > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 342: 192.168.10.31.68 > 255.255.255.255.67: BOOTP/DHCP, Request from 60:57:18:99:c4:88, length 300
03:37:32.431563 60:57:18:99:c4:88 > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 342: 192.168.10.31.68 > 255.255.255.255.67: BOOTP/DHCP, Request from 60:57:18:99:c4:88, length 300
03:40:33.681048 dc:a9:04:84:71:f5 > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 342: 0.0.0.0.68 > 255.255.255.255.67: BOOTP/DHCP, Request from dc:a9:04:84:71:f5, length 300
03:41:18.532927 28:10:7b:1f:3d:31 > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 590: 0.0.0.0.68 > 255.255.255.255.67: BOOTP/DHCP, Request from 28:10:7b:1f:3d:31, length 548
03:41:18.635491 28:10:7b:1f:3d:31 > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 590: 0.0.0.0.68 > 255.255.255.255.67: BOOTP/DHCP, Request from 28:10:7b:1f:3d:31, length 548
03:42:51.308060 28:10:7b:1f:3d:31 > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 590: 0.0.0.0.68 > 255.255.255.255.67: BOOTP/DHCP, Request from 28:10:7b:1f:3d:31, length 548
03:42:51.309014 28:10:7b:1f:3d:31 > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 590: 0.0.0.0.68 > 255.255.255.255.67: BOOTP/DHCP, Request from 28:10:7b:1f:3d:31, length 548
03:42:56.940249 34:e6:d7:43:c9:6c > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 342: 192.168.10.83.68 > 255.255.255.255.67: BOOTP/DHCP, Request from 34:e6:d7:43:c9:6c, length 300
03:42:57.144474 60:57:18:99:c4:88 > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 342: 192.168.10.31.68 > 255.255.255.255.67: BOOTP/DHCP, Request from 60:57:18:99:c4:88, length 300
03:43:37.900743 40:4e:36:1e:7b:cc > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 332: 0.0.0.0.68 > 255.255.255.255.67: BOOTP/DHCP, Request from 40:4e:36:1e:7b:cc, length 290
03:43:37.901816 40:4e:36:1e:7b:cc > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 344: 0.0.0.0.68 > 255.255.255.255.67: BOOTP/DHCP, Request from 40:4e:36:1e:7b:cc, length 302
03:43:44.556246 88:b1:11:6b:91:b2 > ff:ff:ff:ff:ff:ff, ethertype IPv4 (0x0800), length 392: 0.0.0.0.68 > 255.255.255.255.67: BOOTP/DHCP, Request from 88:b1:11:6b:91:b2, length 350

